0
"(1724112000, 2503.47, 2531.66, 2497.29, 2513.94, 176031, 17, 0)"
"(1724198400, 2513.11, 2519.87, 2493.41, 2512.3, 172434, 17, 0)"
"(1724284800, 2511.45, 2514.63, 2470.77, 2484.6, 174870, 17, 0)"
"(1724371200, 2485.03, 2518.27, 2484.3, 2512.36, 176563, 17, 0)"
"(1724630400, 2511.33, 2526.84, 2508.65, 2517.9, 169404, 17, 0)"
"(1724716800, 2518.13, 2525.89, 2503.45, 2524.65, 170625, 17, 0)"
"(1724803200, 2524.75, 2529., 2493.59, 2504.54, 162696, 17, 0)"
"(1724889600, 2504.25, 2528.63, 2503.54, 2521.1, 159746, 17, 0)"
"(1723680000, 2447.19, 2470.06, 2432.11, 2456.47, 175358, 17, 0)"
"(1723766400, 2455.65, 2509.65, 2450.71, 2507.51, 183517, 17, 0)"
"(1724025600, 2509.27, 2510.06, 2485.6, 2504.13, 177453, 17, 0)"
"(1724112000, 2503.47, 2531.66, 2497.29, 2513.94, 176031, 17, 0)"
"(1724198400, 2513.11, 2519.87, 2493.41, 2512.3, 172434, 17, 0)"
"(1724284800, 2511.45, 2514.63, 2470.77, 2484.6, 174870, 17, 0)"
"(1724371200, 2485.03, 2518.27, 2484.3, 2512.36, 176563, 17, 0)"
"(1724630400, 2511.33, 2526.84, 2508.65, 2517.9, 169404, 17, 0)"
"(1724716800, 2518.13, 2525.89, 2503.45, 2524.65, 170625, 17, 0)"
"(1724803200, 2524.75, 2529., 2493.59, 2504.54, 162696, 17, 0)"
"(1723593600, 2465.95, 2479.73, 2438.03, 2447.86, 189573, 17, 0)"
"(1723680000, 2447.19, 2470.06, 2432.11, 2456.47, 175358, 17, 0)"
"(1723766400, 2455.65, 2509.65, 2450.71, 2507.51, 183517, 17, 0)"
"(1724025600, 2509.27, 2510.06, 2485.6, 2504.13, 177453, 17, 0)"
"(1724112000, 2503.47, 2531.66, 2497.29, 2513.94, 176031, 17, 0)"
"(1724198400, 2513.11, 2519.87, 2493.41, 2512.3, 172434, 17, 0)"
"(1724284800, 2511.45, 2514.63, 2470.77, 2484.6, 174870, 17, 0)"
"(1724371200, 2485.03, 2518.27, 2484.3, 2512.36, 176563, 17, 0)"
"(1724630400, 2511.33, 2526.84, 2508.65, 2517.9, 169404, 17, 0)"
"(1724716800, 2518.13, 2525.89, 2503.45, 2524.65, 170625, 17, 0)"
"(1723507200, 2470.37, 2476.93, 2458.45, 2464.88, 169422, 17, 0)"
"(1723593600, 2465.95, 2479.73, 2438.03, 2447.86, 189573, 17, 0)"
"(1723680000, 2447.19, 2470.06, 2432.11, 2456.47, 175358, 17, 0)"
"(1723766400, 2455.65, 2509.65, 2450.71, 2507.51, 183517, 17, 0)"
"(1724025600, 2509.27, 2510.06, 2485.6, 2504.13, 177453, 17, 0)"
"(1724112000, 2503.47, 2531.66, 2497.29, 2513.94, 176031, 17, 0)"
"(1724198400, 2513.11, 2519.87, 2493.41, 2512.3, 172434, 17, 0)"
"(1724284800, 2511.45, 2514.63, 2470.77, 2484.6, 174870, 17, 0)"
"(1724371200, 2485.03, 2518.27, 2484.3, 2512.36, 176563, 17, 0)"
